"Date","Price","Open","High","Low","Vol.","Change %"
"03/12/2023","20,393.9","19,064.3","20,449.5","18,936.1","1.72K","6.97%"
"03/11/2023","19,064.3","18,969.1","19,566.1","18,600.0","2.19K","0.50%"
"03/10/2023","18,969.1","19,236.7","19,236.7","18,480.1","2.61K","-1.39%"
"03/09/2023","19,236.7","20,565.4","20,657.0","18,951.9","2.19K","-6.46%"
"03/08/2023","20,565.4","21,033.0","21,111.2","20,511.0","1.31K","-2.21%"
"03/07/2023","21,030.0","20,968.6","21,158.5","20,723.0","1.20K","0.31%"
"03/06/2023","20,965.6","21,106.4","21,170.7","20,918.8","1.08K","-0.67%"
"03/05/2023","21,106.0","21,019.9","21,288.4","20,900.8","0.58K","0.41%"
"03/04/2023","21,019.9","21,018.1","21,077.6","20,850.0","0.50K","0.01%"
"03/03/2023","21,018.1","22,143.9","22,148.6","20,737.0","1.79K","-5.09%"
"03/02/2023","22,144.6","22,150.3","22,284.6","21,892.3","0.94K","-0.04%"
"03/01/2023","22,153.6","21,874.0","22,516.0","21,800.0","1.35K","1.28%"
"02/28/2023","21,874.0","22,149.5","22,240.0","21,783.7","1.27K","-1.24%"
"02/27/2023","22,149.5","22,325.9","22,550.0","21,822.9","1.24K","-0.80%"
"02/26/2023","22,328.5","22,002.9","22,465.4","21,902.3","0.57K","1.48%"
"02/25/2023","22,002.9","21,999.3","22,009.3","21,640.5","0.50K","0.02%"
"02/24/2023","21,999.3","22,595.3","22,751.2","21,676.1","1.39K","-2.64%"
"02/23/2023","22,595.3","22,802.2","23,163.5","22,283.5","1.41K","-0.91%"
"02/22/2023","22,802.2","22,950.0","22,970.0","22,213.0","1.59K","-0.64%"
"02/21/2023","22,950.0","23,223.5","23,573.5","22,700.0","1.60K","-1.18%"
"02/20/2023","23,223.5","22,726.4","23,490.0","22,345.1","1.60K","2.19%"
"02/19/2023","22,726.4","23,025.2","23,521.0","22,655.0","1.11K","-1.30%"
"02/18/2023","23,025.1","22,959.9","23,244.4","22,851.9","0.73K","0.28%"
"02/17/2023","22,959.9","22,050.4","23,372.3","21,905.0","1.94K","4.12%"
"02/16/2023","22,050.4","22,741.7","23,660.3","22,050.3","2.64K","-3.04%"
"02/15/2023","22,741.7","20,682.4","22,778.9","20,567.6","2.49K","9.96%"
"02/14/2023","20,682.4","20,294.3","20,737.8","20,108.6","1.42K","1.91%"
"02/13/2023","20,294.3","20,407.0","20,507.6","19,954.2","1.36K","-0.55%"
"02/12/2023","20,405.8","20,501.5","20,702.6","20,270.0","0.61K","-0.47%"
"02/11/2023","20,501.8","20,270.6","20,528.8","20,244.0","0.45K","1.14%"
"02/10/2023","20,270.6","20,296.1","20,473.0","20,129.6","1.04K","-0.13%"
"02/09/2023","20,296.1","21,434.4","21,466.7","20,208.6","1.48K","-5.31%"
"02/08/2023","21,435.0","21,672.6","21,823.0","21,157.5","0.87K","-1.10%"
"02/07/2023","21,673.5","21,223.5","21,708.2","21,204.2","1.13K","2.14%"
"02/06/2023","21,219.5","21,258.0","21,568.3","20,974.8","1.00K","-0.18%"
"02/05/2023","21,258.0","21,594.5","21,691.7","21,112.0","0.81K","-1.56%"
"02/04/2023","21,594.5","21,712.3","21,840.0","21,551.1","0.66K","-0.54%"
"02/03/2023","21,712.3","21,536.3","21,861.5","21,380.7","1.29K","0.77%"
"02/02/2023","21,546.6","21,542.3","22,100.0","21,452.6","1.80K","0.02%"
"02/01/2023","21,542.3","21,296.5","21,671.4","20,912.7","1.41K","1.15%"
"01/31/2023","21,296.5","21,044.1","21,438.7","20,933.2","1.38K","1.20%"
"01/30/2023","21,044.1","21,856.5","21,889.5","20,736.9","1.63K","-3.72%"
"01/29/2023","21,857.0","21,203.4","22,009.9","21,150.2","0.88K","3.08%"
"01/28/2023","21,203.4","21,238.9","21,331.5","21,076.7","0.28K","-0.17%"
"01/27/2023","21,238.9","21,118.5","21,607.3","20,710.2","1.24K","0.57%"
"01/26/2023","21,118.5","21,122.5","21,330.4","20,964.2","1.16K","0.02%"
"01/25/2023","21,114.2","20,780.9","21,806.4","20,512.7","1.91K","1.57%"
"01/24/2023","20,788.0","21,096.7","21,280.0","20,658.7","1.21K","-1.46%"
"01/23/2023","21,096.6","20,905.0","21,320.5","20,750.0","1.46K","0.91%"
"01/22/2023","20,906.9","20,988.6","21,242.5","20,561.1","0.90K","-0.37%"
"01/21/2023","20,984.0","20,883.4","21,499.2","20,680.6","1.89K","0.47%"
"01/20/2023","20,884.9","19,453.1","20,936.0","19,264.5","1.79K","7.34%"
"01/19/2023","19,456.7","19,149.0","19,546.9","19,121.8","1.07K","1.61%"
"01/18/2023","19,149.2","19,608.8","19,872.5","18,868.7","2.04K","-2.34%"
"01/17/2023","19,608.8","19,556.9","19,841.7","19,280.5","1.44K","0.29%"
"01/16/2023","19,551.3","19,284.1","19,819.7","19,068.2","1.97K","1.39%"
"01/15/2023","19,284.1","19,335.4","19,398.9","18,960.0","0.77K","-0.28%"
"01/14/2023","19,338.5","18,398.8","19,661.1","18,369.2","2.08K","5.11%"
"01/13/2023","18,398.8","17,364.9","18,454.8","17,250.0","2.20K","5.95%"
"01/12/2023","17,364.8","16,662.9","17,595.4","16,633.1","2.50K","4.21%"
"01/11/2023","16,662.5","16,242.9","16,700.6","16,091.5","1.18K","2.58%"
"01/10/2023","16,242.9","16,005.4","16,291.0","15,993.0","1.43K","1.48%"
"01/09/2023","16,006.1","16,054.0","16,189.3","15,963.0","1.07K","-0.28%"
"01/08/2023","16,051.3","15,912.7","16,079.1","15,873.4","0.38K","0.87%"
"01/07/2023","15,912.7","15,913.9","15,929.5","15,873.7","0.26K","-0.01%"
"01/06/2023","15,914.7","15,991.7","16,013.2","15,810.0","0.75K","-0.47%"
"01/05/2023","15,990.3","15,883.8","16,027.1","15,801.0","0.90K","0.68%"
"01/04/2023","15,882.6","15,795.1","16,015.0","15,767.2","0.93K","0.54%"
"01/03/2023","15,797.0","15,599.1","15,892.9","15,580.5","1.46K","1.26%"
"01/02/2023","15,600.4","15,512.9","15,706.6","15,455.0","1.16K","0.56%"
"01/01/2023","15,512.9","15,423.0","15,524.8","15,388.5","0.53K","0.60%"
"12/31/2022","15,420.9","15,498.8","15,529.9","15,367.8","0.86K","-0.50%"
"12/30/2022","15,498.8","15,593.7","15,599.6","15,305.2","1.16K","-0.63%"
"12/29/2022","15,596.8","15,549.0","15,640.1","15,510.0","1.05K","0.31%"
"12/28/2022","15,549.0","15,690.5","15,742.7","15,516.1","1.08K","-0.90%"
"12/27/2022","15,690.0","15,885.0","15,935.6","15,586.3","1.05K","-1.23%"
"12/26/2022","15,885.0","15,837.0","15,906.1","15,800.0","0.60K","0.31%"
"12/25/2022","15,835.2","15,830.3","15,849.4","15,739.9","0.40K","0.03%"
"12/24/2022","15,830.4","15,789.1","15,849.8","15,787.7","0.39K","0.27%"
"12/23/2022","15,787.7","15,862.4","15,915.1","15,775.7","1.10K","-0.46%"
"12/22/2022","15,860.1","15,848.0","15,881.9","15,656.8","1.10K","0.10%"
"12/21/2022","15,845.0","15,902.9","15,926.2","15,759.3","1.08K","-0.38%"
"12/20/2022","15,904.7","15,482.8","16,000.0","15,460.3","1.29K","2.72%"
"12/19/2022","15,482.8","15,813.0","15,864.7","15,370.3","1.41K","-2.10%"
"12/18/2022","15,814.3","15,842.1","15,885.8","15,740.5","0.37K","-0.18%"
"12/17/2022","15,842.1","15,708.4","15,849.4","15,671.3","0.42K","0.87%"
"12/16/2022","15,705.8","16,296.0","16,460.7","15,616.1","1.91K","-3.59%"
"12/15/2022","16,291.4","16,676.7","16,719.1","16,250.0","1.50K","-2.29%"
"12/14/2022","16,672.7","16,723.7","17,192.9","16,574.1","1.88K","-0.30%"
"12/13/2022","16,723.7","16,305.8","16,912.8","16,196.6","2.03K","2.56%"
"12/12/2022","16,305.8","16,223.2","16,333.0","16,009.0","1.25K","0.43%"
"12/11/2022","16,236.2","16,240.4","16,372.8","16,207.1","0.34K","-0.03%"
"12/10/2022","16,240.4","16,249.7","16,336.4","16,220.4","0.27K","-0.06%"
"12/09/2022","16,249.7","16,308.2","16,413.0","16,207.2","0.67K","-0.36%"
"12/08/2022","16,308.2","16,016.8","16,357.0","15,931.5","1.00K","1.83%"
"12/07/2022","16,015.6","16,308.4","16,350.0","15,938.8","1.08K","-1.78%"
"12/06/2022","16,305.7","16,160.7","16,315.0","16,107.1","1.28K","0.91%"
"12/05/2022","16,158.0","16,240.1","16,490.0","16,100.0","1.18K","-0.51%"
"12/04/2022","16,240.1","16,045.0","16,308.6","16,037.4","0.37K","1.22%"
"12/03/2022","16,045.0","16,220.0","16,271.1","16,023.0","0.32K","-1.08%"
"12/02/2022","16,220.0","16,130.3","16,244.6","16,050.0","1.29K","0.56%"
"12/01/2022","16,129.3","16,475.3","16,516.9","16,033.9","1.29K","-2.10%"
"11/30/2022","16,475.1","15,919.9","16,535.2","15,904.0","1.66K","3.49%"
"11/29/2022","15,919.9","15,663.8","15,977.9","15,552.3","1.53K","1.65%"
"11/28/2022","15,661.1","15,833.9","15,872.1","15,415.1","1.81K","-1.09%"
"11/27/2022","15,833.9","15,815.2","15,975.8","15,804.8","0.52K","0.12%"
"11/26/2022","15,815.2","15,858.0","16,021.0","15,755.1","0.46K","-0.27%"
"11/25/2022","15,858.0","15,923.4","15,947.1","15,684.2","1.54K","-0.44%"
"11/24/2022","15,928.2","15,925.5","16,100.0","15,791.6","1.18K","0.02%"
"11/23/2022","15,925.5","15,715.0","16,146.3","15,654.6","1.49K","1.42%"
"11/22/2022","15,702.4","15,384.3","15,829.1","15,222.1","2.50K","2.07%"
"11/21/2022","15,384.3","15,731.1","15,858.4","15,142.5","2.27K","-2.20%"
"11/20/2022","15,731.1","16,145.6","16,191.9","15,655.4","0.87K","-2.56%"
"11/19/2022","16,144.9","16,098.5","16,253.2","16,052.9","0.47K","0.33%"
"11/18/2022","16,092.0","16,213.5","16,240.4","16,000.1","1.31K","-0.12%"
"11/17/2022","16,111.0","16,049.9","16,161.6","15,825.1","1.62K","1.36%"
"11/16/2022","15,895.4","16,296.0","16,378.9","15,753.1","1.58K","-2.45%"
"11/15/2022","16,295.3","16,072.0","16,436.4","16,014.0","1.71K","1.40%"
"11/14/2022","16,071.1","15,778.5","16,618.0","15,321.2","2.62K","1.87%"
"11/13/2022","15,776.6","16,178.4","16,307.9","15,638.3","1.30K","-2.48%"
"11/12/2022","16,178.6","16,405.0","16,469.7","16,032.6","0.79K","-1.38%"
"11/11/2022","16,405.0","17,247.9","17,341.4","15,925.1","2.85K","-4.86%"
"11/10/2022","17,242.4","15,881.8","17,780.9","15,720.3","5.84K","8.75%"
"11/09/2022","15,854.6","18,452.8","18,502.1","15,548.7","7.74K","-14.12%"
"11/08/2022","18,460.4","20,563.6","20,634.4","17,325.0","6.80K","-10.23%"
"11/07/2022","20,563.5","21,062.3","21,203.3","20,371.4","1.34K","-2.38%"
"11/06/2022","21,063.8","21,376.4","21,431.0","21,055.0","0.51K","-1.46%"
"11/05/2022","21,376.4","21,241.2","21,550.0","21,192.8","0.62K","0.64%"
"11/04/2022","21,240.1","20,725.4","21,429.8","20,690.6","1.25K","2.48%"
"11/03/2022","20,725.4","20,527.5","20,849.4","20,507.4","0.86K","0.96%"
"11/02/2022","20,527.5","20,734.4","20,893.5","20,439.7","1.20K","-1.00%"
"11/01/2022","20,734.4","20,735.1","20,824.6","20,500.0","0.82K","0.00%"
"10/31/2022","20,735.0","20,719.5","20,957.0","20,477.9","0.72K","0.09%"
"10/30/2022","20,717.1","20,880.2","20,999.1","20,628.2","0.35K","-0.78%"
"10/29/2022","20,880.2","20,668.0","21,119.4","20,633.7","0.61K","1.02%"
"10/28/2022","20,670.0","20,356.0","20,868.9","20,145.0","1.07K","1.54%"
"10/27/2022","20,356.0","20,582.7","20,744.8","20,261.7","1.24K","-1.10%"
"10/26/2022","20,583.1","20,154.4","20,945.0","20,144.6","1.63K","2.13%"
"10/25/2022","20,154.3","19,555.0","20,462.4","19,477.1","1.89K","3.07%"
"10/24/2022","19,554.9","19,840.8","19,887.6","19,441.2","1.23K","-1.44%"
"10/23/2022","19,840.8","19,483.9","19,949.0","19,354.3","0.47K","1.83%"
"10/22/2022","19,483.9","19,435.4","19,525.9","19,385.5","0.33K","0.25%"
"10/21/2022","19,435.4","19,477.6","19,554.5","19,177.3","1.34K","-0.22%"
"10/20/2022","19,477.6","19,585.5","19,663.7","19,374.1","1.06K","-0.55%"
"10/19/2022","19,585.5","19,600.2","19,717.9","19,502.4","0.87K","-0.08%"
"10/18/2022","19,602.0","19,858.5","19,985.6","19,410.1","1.02K","-1.31%"
"10/17/2022","19,862.3","19,774.7","20,084.5","19,664.7","1.45K","0.45%"
"10/16/2022","19,773.6","19,627.2","19,950.7","19,623.5","0.38K","0.75%"
"10/15/2022","19,627.2","19,727.5","19,764.0","19,556.0","0.38K","-0.51%"
"10/14/2022","19,728.0","19,844.6","20,333.0","19,633.0","1.26K","-0.59%"
"10/13/2022","19,844.5","19,734.4","19,929.9","18,874.2","2.34K","0.56%"
"10/12/2022","19,734.4","19,641.0","19,794.9","19,582.8","0.79K","0.48%"
"10/11/2022","19,641.0","19,700.0","19,799.0","19,461.0","1.10K","-0.30%"
"10/10/2022","19,700.1","19,974.0","20,039.6","19,616.1","1.00K","-1.37%"
"10/09/2022","19,974.0","19,936.4","20,060.0","19,845.7","0.35K","0.19%"
"10/08/2022","19,936.4","20,061.0","20,137.5","19,792.8","0.45K","-0.62%"
"10/07/2022","20,061.0","20,381.9","20,469.6","19,809.9","1.37K","-1.57%"
"10/06/2022","20,381.9","20,342.9","20,660.2","20,226.7","0.97K","0.19%"
"10/05/2022","20,342.9","20,377.3","20,561.2","20,069.0","1.26K","-0.14%"
"10/04/2022","20,372.3","19,964.6","20,470.0","19,877.9","1.79K","2.04%"
"10/03/2022","19,964.9","19,453.0","20,031.4","19,389.5","1.24K","2.63%"
"10/02/2022","19,452.9","19,706.4","19,788.6","19,320.1","0.53K","-1.28%"
"10/01/2022","19,705.4","19,816.9","19,872.6","19,562.3","0.48K","-0.57%"
"09/30/2022","19,818.8","19,935.8","20,575.0","19,645.0","1.71K","-0.57%"
"09/29/2022","19,933.0","19,993.5","20,237.0","19,386.1","1.34K","-0.30%"
"09/28/2022","19,993.5","19,888.4","20,287.1","19,359.8","1.68K","0.53%"
"09/27/2022","19,888.3","19,976.6","21,130.9","19,647.1","2.07K","-0.44%"
"09/26/2022","19,976.6","19,410.2","19,998.9","19,360.6","1.54K","2.92%"
"09/25/2022","19,410.1","19,509.3","19,744.8","19,273.5","0.54K","-0.51%"
"09/24/2022","19,509.3","19,888.9","19,897.0","19,400.0","0.57K","-1.91%"
"09/23/2022","19,888.9","19,706.7","19,992.0","19,050.9","1.79K","0.92%"
"09/22/2022","19,706.7","18,787.6","19,824.9","18,711.8","1.64K","4.82%"
"09/21/2022","18,800.0","18,930.7","20,051.7","18,476.2","2.85K","-0.69%"
"09/20/2022","18,930.7","19,485.1","19,542.2","18,810.5","1.38K","-2.85%"
"09/19/2022","19,485.1","19,376.0","19,620.4","18,323.2","2.17K","0.57%"
"09/18/2022","19,375.5","20,089.9","20,095.4","19,341.0","0.81K","-3.56%"
"09/17/2022","20,091.1","19,775.5","20,166.3","19,745.5","0.77K","1.60%"
"09/16/2022","19,773.9","19,731.8","19,948.7","19,330.1","1.14K","0.21%"
"09/15/2022","19,731.8","20,268.6","20,405.8","19,525.0","1.44K","-2.63%"
"09/14/2022","20,264.8","20,220.0","20,556.5","19,662.6","2.01K","0.22%"
"09/13/2022","20,220.0","22,110.6","22,406.0","19,950.0","2.94K","-8.55%"
"09/12/2022","22,110.6","21,678.7","22,200.0","21,383.0","1.92K","1.99%"
"09/11/2022","21,678.7","21,519.6","21,747.1","21,233.8","0.68K","0.69%"
"09/10/2022","21,530.8","21,238.1","21,658.0","21,012.0","1.38K","1.38%"
"09/09/2022","21,238.1","19,304.3","21,452.3","19,232.2","3.83K","10.03%"
"09/08/2022","19,302.6","19,295.7","19,450.4","19,085.0","1.66K","0.08%"
"09/07/2022","19,287.5","18,989.1","19,442.9","18,774.5","1.34K","1.57%"
"09/06/2022","18,989.1","19,887.5","20,239.3","18,888.1","2.37K","-4.52%"
"09/05/2022","19,887.5","20,175.6","20,200.0","19,782.7","0.91K","-1.43%"
"09/04/2022","20,175.6","19,920.1","20,176.7","19,694.2","0.60K","1.28%"
"09/03/2022","19,920.5","20,047.2","20,134.2","19,765.9","0.42K","-0.62%"
"09/02/2022","20,045.2","20,212.9","20,404.9","19,850.0","1.25K","-0.83%"
"09/01/2022","20,212.9","19,970.8","20,265.4","19,691.8","1.33K","1.19%"
"08/31/2022","19,975.4","19,768.8","20,434.6","19,768.6","1.42K","1.08%"
"08/30/2022","19,762.7","20,281.3","20,573.5","19,517.3","1.47K","-2.56%"
"08/29/2022","20,281.3","19,687.2","20,411.7","19,678.1","1.16K","3.07%"
"08/28/2022","19,677.7","20,123.6","20,242.1","19,660.2","0.57K","-2.22%"
"08/27/2022","20,123.6","20,326.2","20,435.6","19,921.0","0.85K","-1.01%"
"08/26/2022","20,329.8","21,646.2","21,798.0","20,207.0","2.11K","-6.08%"
"08/25/2022","21,646.2","21,428.5","21,813.0","21,363.1","0.64K","1.02%"
"08/24/2022","21,428.5","21,592.9","21,943.4","21,270.1","1.14K","-0.76%"
"08/23/2022","21,592.9","21,544.6","21,707.7","21,068.7","1.08K","0.22%"
"08/22/2022","21,544.6","21,450.2","21,661.5","20,899.0","1.10K","0.44%"
"08/21/2022","21,450.2","21,077.0","21,669.3","21,000.1","0.53K","1.77%"
"08/20/2022","21,077.0","20,745.8","21,293.2","20,700.1","0.78K","1.60%"
"08/19/2022","20,745.8","22,984.9","22,984.9","20,713.0","2.58K","-9.74%"
"08/18/2022","22,984.9","22,933.9","23,221.0","22,890.0","0.78K","0.22%"
"08/17/2022","22,933.9","23,457.8","24,025.9","22,800.0","1.38K","-2.23%"
"08/16/2022","23,457.8","23,712.7","23,879.9","23,261.4","1.14K","-1.07%"
"08/15/2022","23,712.7","23,711.3","24,587.0","23,369.1","1.47K","0.01%"
"08/14/2022","23,711.3","23,834.6","24,395.0","23,569.0","0.79K","-0.52%"
"08/13/2022","23,834.6","23,777.4","24,222.0","23,700.0","0.72K","0.24%"
"08/12/2022","23,777.4","23,204.5","23,815.7","22,957.2","1.10K","2.47%"
"08/11/2022","23,204.5","23,260.0","24,074.4","23,141.3","1.53K","-0.24%"
"08/10/2022","23,260.0","22,690.3","23,519.0","22,239.1","1.72K","2.51%"
"08/09/2022","22,690.3","23,348.1","23,461.0","22,369.9","1.07K","-2.82%"
"08/08/2022","23,348.1","22,786.7","23,759.1","22,780.7","1.33K","2.43%"
"08/07/2022","22,795.3","22,545.1","22,978.3","22,465.7","0.35K","1.11%"
"08/06/2022","22,545.1","22,899.0","22,930.6","22,528.0","0.34K","-1.54%"
"08/05/2022","22,898.0","22,084.9","22,930.4","22,078.3","1.37K","3.70%"
"08/04/2022","22,080.5","22,471.5","22,827.8","21,880.0","1.22K","-1.74%"
"08/03/2022","22,471.5","22,643.7","23,200.0","22,350.0","1.27K","-0.76%"
"08/02/2022","22,643.7","22,695.1","23,000.0","22,153.0","1.34K","-0.23%"
"08/01/2022","22,696.0","22,828.0","22,938.5","22,305.7","1.21K","-0.63%"
"07/31/2022","22,840.5","23,142.6","23,671.3","22,754.1","0.78K","-1.28%"
"07/30/2022","23,137.4","23,258.8","24,136.9","23,035.9","1.27K","-0.52%"
"07/29/2022","23,258.8","23,403.6","23,838.7","23,040.3","1.92K","-0.62%"
"07/28/2022","23,403.4","22,499.3","23,721.3","22,276.0","1.71K","4.02%"
"07/27/2022","22,499.6","21,000.1","22,664.8","20,754.0","2.06K","7.14%"
"07/26/2022","21,000.9","20,835.5","21,020.0","20,399.0","1.47K","0.79%"
"07/25/2022","20,835.5","22,147.8","22,204.1","20,818.1","2.02K","-5.92%"
"07/24/2022","22,147.7","22,011.1","22,528.6","21,826.4","0.53K","0.62%"
"07/23/2022","22,011.1","22,230.1","22,527.7","21,527.1","0.70K","-0.99%"
"07/22/2022","22,230.1","22,642.1","23,269.9","22,050.0","1.74K","-1.82%"
"07/21/2022","22,642.1","22,821.0","23,009.0","21,953.2","2.08K","-0.77%"
"07/20/2022","22,817.5","22,876.0","23,780.0","22,402.6","3.88K","-0.26%"
"07/19/2022","22,876.0","22,117.5","23,265.7","21,200.0","3.28K","3.46%"
"07/18/2022","22,109.9","20,583.8","22,377.6","20,581.8","2.87K","7.41%"
"07/17/2022","20,583.8","21,036.7","21,474.0","20,559.8","0.61K","-2.15%"
"07/16/2022","21,036.7","20,656.6","21,400.0","20,307.3","0.88K","1.84%"
"07/15/2022","20,656.6","20,518.7","20,999.0","20,329.5","1.22K","0.67%"
"07/14/2022","20,520.0","20,172.7","20,819.9","19,618.5","1.86K","1.72%"
"07/13/2022","20,172.7","19,256.0","20,226.2","18,904.1","3.09K","4.75%"
"07/12/2022","19,258.4","19,851.8","20,000.0","19,179.0","1.83K","-2.99%"
"07/11/2022","19,851.7","20,487.8","20,618.1","19,792.7","1.63K","-3.10%"
"07/10/2022","20,487.8","21,196.5","21,206.1","20,282.9","1.60K","-3.34%"
"07/09/2022","21,195.9","21,202.7","21,550.0","20,947.4","0.83K","-0.03%"
"07/08/2022","21,202.7","21,266.7","22,047.9","20,899.9","2.55K","-0.31%"
"07/07/2022","21,269.6","20,160.0","21,467.8","19,829.0","1.98K","5.50%"
"07/06/2022","20,160.0","19,638.6","20,198.1","19,251.8","1.55K","2.65%"
"07/05/2022","19,638.6","19,371.7","20,160.0","18,738.9","2.59K","1.38%"
"07/04/2022","19,371.7","18,490.0","19,488.5","18,256.0","2.20K","4.77%"
"07/03/2022","18,490.0","18,438.4","18,820.0","18,015.0","1.02K","0.28%"
"07/02/2022","18,438.4","18,460.0","18,635.0","18,214.4","1.06K","-0.12%"
"07/01/2022","18,460.0","19,038.6","19,853.6","18,143.5","2.05K","-2.97%"
"06/30/2022","19,026.0","19,218.5","19,273.9","17,753.3","3.18K","-1.00%"
"06/29/2022","19,218.5","19,246.2","19,530.7","18,858.2","2.81K","-0.13%"
"06/28/2022","19,242.6","19,565.8","20,033.6","19,191.4","2.28K","-1.65%"
"06/27/2022","19,565.8","19,905.6","20,320.8","19,363.0","1.93K","-1.71%"
"06/26/2022","19,905.6","20,364.8","20,729.6","19,850.4","0.91K","-2.27%"
"06/25/2022","20,367.0","20,097.0","20,448.8","19,827.8","0.74K","1.34%"
"06/24/2022","20,097.0","20,042.6","20,382.9","19,651.4","1.66K","0.31%"
"06/23/2022","20,034.5","18,905.0","20,158.2","18,820.0","1.96K","6.06%"
"06/22/2022","18,890.5","19,665.1","19,748.7","18,702.6","2.25K","-3.89%"
"06/21/2022","19,655.4","19,539.9","20,540.0","19,307.4","2.48K","0.59%"
"06/20/2022","19,539.9","19,597.6","19,974.2","18,703.3","2.48K","-0.29%"
"06/19/2022","19,597.6","18,057.2","19,820.8","17,103.2","3.23K","8.53%"
"06/18/2022","18,057.2","19,482.5","19,765.2","16,755.9","5.49K","-7.27%"
"06/17/2022","19,473.1","19,318.1","20,291.0","19,200.1","2.28K","0.80%"
"06/16/2022","19,318.1","21,577.6","21,938.9","19,175.0","2.78K","-10.47%"
"06/15/2022","21,577.6","21,200.0","21,765.4","19,177.6","6.70K","1.73%"
"06/14/2022","21,211.2","21,574.1","22,341.1","20,042.7","4.56K","-1.70%"
"06/13/2022","21,578.1","25,314.1","25,591.5","21,076.4","6.90K","-14.84%"
"06/12/2022","25,339.3","27,006.2","27,123.4","25,311.6","1.62K","-6.17%"
"06/11/2022","27,006.2","27,642.5","27,964.8","26,755.2","0.81K","-2.30%"
"06/10/2022","27,641.0","28,322.9","28,530.0","27,430.3","1.41K","-2.41%"
"06/09/2022","28,322.9","28,169.9","28,610.5","27,910.0","0.91K","0.54%"
"06/08/2022","28,169.9","29,073.1","29,240.7","27,920.7","1.12K","-3.11%"
"06/07/2022","29,073.1","29,335.4","29,449.9","27,360.0","1.87K","-0.89%"
"06/06/2022","29,335.4","27,884.2","29,642.2","27,870.0","1.21K","5.20%"
"06/05/2022","27,884.2","27,861.6","28,148.1","27,571.6","0.31K","0.08%"
"06/04/2022","27,861.6","27,715.1","27,952.0","27,501.4","0.27K","0.53%"
"06/03/2022","27,715.1","28,314.3","28,491.9","27,316.7","1.00K","-2.12%"
"06/02/2022","28,314.3","27,962.2","28,591.2","27,647.3","0.83K","1.26%"
"06/01/2022","27,962.2","29,600.9","29,759.5","27,530.0","1.82K","-5.50%"
"05/31/2022","29,590.4","29,436.8","30,147.3","29,158.3","1.36K","0.49%"
"05/30/2022","29,445.1","27,443.7","29,839.3","27,300.0","2.83K","7.29%"
"05/29/2022","27,443.7","27,039.1","27,536.7","26,868.4","0.51K","1.50%"
"05/28/2022","27,039.1","26,634.8","27,231.6","26,572.3","0.43K","1.52%"
"05/27/2022","26,634.8","27,211.5","27,338.7","26,350.4","1.38K","-2.12%"
"05/26/2022","27,211.5","27,611.1","27,901.3","26,215.3","1.89K","-1.45%"
"05/25/2022","27,611.1","27,603.2","28,160.0","27,502.8","1.29K","0.03%"
"05/24/2022","27,601.8","27,219.9","27,759.8","26,727.0","1.24K","1.40%"
"05/23/2022","27,219.9","28,626.6","28,881.0","27,026.1","2.05K","-4.91%"
"05/22/2022","28,626.6","27,834.0","28,796.7","27,668.4","0.84K","2.84%"
"05/21/2022","27,836.1","27,622.9","28,028.6","27,393.4","0.44K","0.75%"
"05/20/2022","27,630.1","28,629.4","29,049.9","27,215.0","1.39K","-3.49%"
"05/19/2022","28,629.3","27,368.0","28,789.5","27,325.7","1.41K","4.61%"
"05/18/2022","27,368.0","28,824.5","29,030.7","27,325.1","1.47K","-5.05%"
"05/17/2022","28,824.5","28,571.9","29,314.5","27,948.3","1.65K","0.88%"
"05/16/2022","28,571.9","30,078.4","30,078.4","27,931.1","1.64K","-5.01%"
"05/15/2022","30,078.4","28,894.2","30,182.0","28,332.0","0.91K","4.10%"
"05/14/2022","28,894.2","28,108.1","29,106.8","27,511.7","0.99K","2.78%"
"05/13/2022","28,114.0","27,875.6","29,822.0","27,630.9","2.78K","0.89%"
"05/12/2022","27,866.1","27,520.7","28,747.7","23,500.0","7.93K","1.26%"
"05/11/2022","27,520.7","29,441.1","30,439.1","26,359.9","6.93K","-6.52%"
"05/10/2022","29,441.1","28,466.8","30,900.0","28,196.1","3.79K","3.41%"
"05/09/2022","28,471.4","32,306.1","32,505.0","28,447.2","6.16K","-11.87%"
"05/08/2022","32,306.1","33,650.9","33,663.8","32,012.0","1.33K","-4.00%"
"05/07/2022","33,650.9","34,150.4","34,281.5","33,030.0","0.53K","-1.47%"
"05/06/2022","34,154.5","34,686.4","34,791.4","33,411.6","1.44K","-1.53%"
"05/05/2022","34,686.4","37,354.3","37,509.2","34,353.8","2.87K","-7.14%"
"05/04/2022","37,354.8","35,865.3","37,703.7","35,799.0","1.41K","4.15%"
"05/03/2022","35,865.3","36,645.0","36,768.9","35,667.7","0.95K","-2.12%"
"05/02/2022","36,640.9","36,513.7","37,211.7","36,236.0","0.89K","0.35%"
"05/01/2022","36,513.7","35,759.3","36,670.6","35,548.8","0.60K","2.11%"
"04/30/2022","35,759.3","36,615.7","36,798.9","35,726.8","0.54K","-2.32%"
"04/29/2022","36,608.1","37,829.5","37,900.0","36,209.0","1.09K","-3.23%"
"04/28/2022","37,829.5","37,168.5","38,425.0","37,004.1","1.26K","1.78%"
"04/27/2022","37,167.1","35,836.0","37,398.2","35,646.0","2.02K","3.68%"
"04/26/2022","35,847.6","37,725.5","38,158.9","35,451.0","2.08K","-4.98%"
